th,wxs_portion_frequency
0.0,0.04151787701707623
0.001001001001001001,0.0693687536946955
0.002002002002002002,0.08256665618621745
0.003003003003003003,0.10621688123925477
0.004004004004004004,0.11918300930760405
0.005005005005005005,0.15821839149292957
0.006006006006006006,0.18169425622943008
0.007007007007007007,0.18791522280443576
0.008008008008008008,0.21012496015859444
0.009009009009009009,0.22122915149887662
0.01001001001001001,0.2275923852294414
0.011011011011011011,0.23939674158851298
0.012012012012012012,0.2676660929795789
0.013013013013013013,0.2772183465945437
0.014014014014014014,0.2807566720433684
0.015015015015015015,0.28135297052382424
0.016016016016016016,0.2879075296553646
0.017017017017017015,0.30074918694082775
0.018018018018018018,0.3020486910895498
0.01901901901901902,0.3020486910895498
0.02002002002002002,0.33790987436473324
0.02102102102102102,0.3618121482832489
0.022022022022022022,0.36464004549460427
0.023023023023023025,0.3677690976567534
0.024024024024024024,0.3677690976567534
0.025025025025025023,0.3715541567323533
0.026026026026026026,0.4220826389485306
0.02702702702702703,0.4233236845467606
0.028028028028028028,0.4233236845467606
0.029029029029029027,0.4248558545179219
0.03003003003003003,0.4287681988747695
0.031031031031031032,0.4326925925490861
0.03203203203203203,0.4326925925490861
0.03303303303303303,0.4335458907553078
0.03403403403403403,0.4335458907553078
0.035035035035035036,0.4335458907553078
0.036036036036036036,0.4335458907553078
0.037037037037037035,0.43576658738323976
0.03803803803803804,0.4384626003655167
0.03903903903903904,0.4384626003655167
0.04004004004004004,0.4384626003655167
0.04104104104104104,0.4384626003655167
0.04204204204204204,0.4384626003655167
0.043043043043043044,0.4384626003655167
0.044044044044044044,0.4384626003655167
0.04504504504504504,0.4384626003655167
0.04604604604604605,0.4384626003655167
0.04704704704704705,0.4384626003655167
0.04804804804804805,0.4384626003655167
0.04904904904904905,0.4384626003655167
0.050050050050050046,0.4384626003655167
0.05105105105105105,0.4384626003655167
0.05205205205205205,0.367645298872576
0.05305305305305305,0.3756577701896925
0.05405405405405406,0.3756577701896925
0.055055055055055056,0.3756577701896925
0.056056056056056056,0.3756577701896925
0.057057057057057055,0.3756577701896925
0.058058058058058054,0.3756577701896925
0.05905905905905906,0.3781650159635689
0.06006006006006006,0.3781650159635689
0.06106106106106106,0.3781650159635689
0.062062062062062065,0.3781650159635689
0.06306306306306306,0.3781650159635689
0.06406406406406406,0.3901095758826093
0.06506506506506507,0.3901095758826093
0.06606606606606606,0.3901095758826093
0.06706706706706707,0.3901095758826093
0.06806806806806806,0.3901095758826093
0.06906906906906907,0.3901095758826093
0.07007007007007007,0.3901095758826093
0.07107107107107107,0.3901095758826093
0.07207207207207207,0.3901095758826093
0.07307307307307308,0.3901095758826093
0.07407407407407407,0.3901095758826093
0.07507507507507508,0.40914533592092067
0.07607607607607608,0.40914533592092067
0.07707707707707707,0.4777405548146869
0.07807807807807808,0.4777405548146869
0.07907907907907907,0.4777405548146869
0.08008008008008008,0.4777405548146869
0.08108108108108109,0.4777405548146869
0.08208208208208208,0.4777405548146869
0.08308308308308308,0.4777405548146869
0.08408408408408408,0.5030341410838829
0.08508508508508508,0.5030341410838829
0.08608608608608609,0.5030341410838829
